user_id,item_list
2686,3053 2628 2591 1895 5460 5637 5705 3410 4912 2324 3765 1183 5896 891 3506 5553 6666 5356 2694 1539
2687,5326 2399 814 479 5965 5231 1503 4728 5294 2628 1302 3040 5356 5369 868 4704 3617 5466 2703 4484
2688,1257 351 5284 6054 1073 2168 5323 2115 3740 5258 6866 4264 4864 1901 6165 972 6180 3017 1041 1539
2689,3512 457 5532 1905 242 6846 3236 1151 6624 5340 6330 112 3167 531 3410 1168 814 3325 4180 4796
2690,2703 4012 3373 1602 1458 4642 2115 5408 3270 1850 3198 2960 596 868 1901 4200 44 5705 4514 4789
2691,5965 2438 1602 3441 4200 6050 3752 814 3236 1373 5723 2628 5076 809 4514 5469 6516 1503 2228 6329
2692,6158 2445 412 1038 132 5356 3516 5919 5469 6892 2162 1656 531 4709 3316 817 1741 5466 6061 2167
2693,2456 169 6133 817 3666 1373 5766 6730 6516 2556 1887 4172 283 2188 4709 1940 5919 2557 4813 5966
2694,1940 1458 2556 4048 1038 812 340 2228 6098 2168 868 146 4023 5961 2557 6411 5122 4057 1339 5640
2695,1504 4349 3516 6810 3180 868 5490 457 6096 4450 2574 6727 6552 2455 573 4172 3666 2110 4023 3339
2696,1560 3977 5469 3305 1364 2776 1940 5240 3676 1399 5410 4023 5230 1696 2321 6472 1804 559 536 1373
2697,4045 3236 3221 2438 4200 1638 5258 5442 1476 4720 5532 6050 571 84 2556 6684 459 1643 3930 6584
2698,814 3410 5258 4720 955 495 3726 5532 5369 4200 412 479 3236 2557 225 262 3930 1818 44 4835
2699,4220 1503 729 5965 2556 6050 2539 1610 6654 146 2168 1038 479 6330 2356 655 5337 2970 3290 531
2700,1252 5408 5965 479 4270 6624 2628 5065 2574 5532 2321 6243 1940 4180 4342 4572 2438 6330 3506 313
2701,4032 6018 5258 4045 340 2170 4200 1975 814 1302 5705 3740 1073 4338 3787 5011 2255 809 2538 6180
2702,2557 814 531 5252 3441 1214 5469 6219 5076 1480 3765 5778 200 5065 2835 3714 4045 3588 6771 6338
2703,2557 3410 479 4200 1373 262 6054 4572 2101 372 1339 814 5469 2152 3373 2835 3666 531 4270 3607
2704,5258 2167 1402 3962 1912 1339 868 6293 3198 5442 2555 2505 1544 89 3326 1373 457 4484 3506 2050
2705,2557 6704 5069 3410 5218 5326 2321 1602 4912 262 1389 161 563 407 5637 6338 1426 3236 6666 6054
2706,4864 3701 3675 1940 1038 4709 6954 5169 2072 4377 6165 1554 3666 5446 479 5323 984 4172 4561 3017
2707,5671 6018 4800 6561 3269 2154 4720 2167 6651 2556 6293 6422 479 457 1339 2835 3013 6810 3607 2390
2708,6271 6519 3236 6133 4300 4533 2539 3604 5069 262 1418 4302 4238 1458 4572 3516 5335 146 112 654
2709,4342 1560 336 6532 2399 4572 1038 5064 3265 3410 1445 236 1940 6666 4200 2556 4633 1418 3441 5460
2710,4103 4418 6213 5854 4545 3000 4554 4291 3410 6646 2369 1554 665 3325 5469 2653 868 2413 6624 6619
2711,92 314 4300 1960 4634 3607 146 1458 2101 4783 5489 4489 1098 2556 6730 5857 6185 2455 5910 6378
2712,4103 6771 258 3441 2653 3236 479 2560 2199 6635 2101 5469 814 4605 4572 4026 1029 2556 1250 6624
2713,2917 1887 2970 4023 6730 2556 4709 2101 5644 4172 2628 2557 4572 5640 2574 5223 1373 5324 5323 1217
2714,2232 4912 5167 1418 1458 479 2251 1974 1389 3966 4714 2024 428 2645 2835 2653 3765 2539 1800 2556
2715,5961 4570 2556 1940 5489 4877 313 3410 1294 355 1373 5461 4279 4487 697 5981 3559 4572 1963 227
2716,3285 4478 3506 4709 4572 1696 3875 2194 2556 4023 2399 2104 5337 4608 1985 2985 3913 1118 1393 4989
2717,1544 3778 999 2399 5498 2093 3989 6532 4291 1073 5258 6316 5369 6212 1553 6843 4720 2557 1610 640
2718,3512 5167 6584 531 262 4200 479 5340 2556 5941 1267 210 200 5469 44 3340 1106 3704 6958 4912
2719,1183 3236 814 4633 479 355 2557 412 1073 6584 5690 4200 3256 531 201 4180 5326 457 2167 6050
2720,5258 1546 2557 1940 4534 5553 2287 2216 6561 5898 5466 427 5442 4813 5766 283 2986 4231 5223 5785
2721,4023 3516 4709 6165 2005 5223 5337 1467 6810 3666 868 3142 5324 2818 6637 4813 1252 2574 2295 2557
2722,3487 5010 3622 536 3602 1503 1700 1403 479 3514 2300 3626 697 291 3049 1183 6300 2709 2369 5640
2723,6584 6771 6561 3040 1940 5466 4634 3778 236 4534 4877 6532 3410 1143 2167 828 6513 5390 3765 4848
2724,4759 4231 5553 2438 559 6472 2093 5489 89 1373 6561 811 515 1134 6620 1458 5442 4853 2473 1539
2725,3316 1940 146 4023 3236 5025 4777 5323 2101 6968 1168 262 3410 814 5644 283 2228 372 6165 531
2726,5766 4161 3617 1062 5857 6173 868 4704 2844 1940 1171 4709 3410 6411 6810 6190 5010 814 1339 5785
2727,3487 2628 2228 5390 2324 1644 2709 5329 6492 2287 2556 2369 6930 4484 3135 814 3506 2399 4545 427
2728,536 5766 3739 868 2556 432 5553 494 2557 2448 4233 4042 1294 1158 4303 1539 3236 4877 4200 1339
2729,4200 1588 1051 417 479 4544 457 531 5356 1602 2167 2556 5458 2557 6338 5879 4835 4373 6330 6584
2730,6050 2556 2170 1339 596 2557 2438 4200 2228 2324 275 4264 3819 6054 5295 5469 290 5407 457 6624
2731,1257 5489 2703 2115 2093 1985 1610 3666 1940 6131 1704 2557 4231 1825 4514 1680 2101 2628 3010 2917
2732,314 4720 2798 92 2632 1245 4532 3607 2154 6133 4312 2226 372 3970 6190 1458 6457 3526 1949 2907
2733,3285 1544 1146 4877 5965 4637 6180 4718 3930 89 424 4813 6730 4800 504 3602 2538 1329 1118 4709
2734,5065 2399 5258 3436 4291 4815 495 2529 2871 4147 3236 355 5532 3410 2369 2252 2438 1497 4200 2228
2735,4264 3506 814 6758 5609 2556 2228 2369 5269 4709 4504 6158 2300 291 2080 1339 4877 4146 4045 1247
2736,1051 428 2539 1554 2167 3316 5340 2556 6771 5252 262 457 2356 6796 6562 5076 4080 6624 3740 4974
2737,2061 3551 6377 1403 2369 3602 2050 2228 3218 5407 3621 6198 5645 3317 2977 3711 6098 3777 6500 4154
2738,20 5167 3410 5696 457 2152 4720 3316 3297 3739 1596 1094 1057 236 1641 766 655 6562 1974 5069
2739,2232 457 3236 210 3604 4373 5662 3000 1373 5335 1418 5457 4967 3325 6353 1013 4313 3427 1377 3526
2740,4800 4925 5065 4312 1302 5064 2105 2499 4029 6843 84 3426 3441 44 4604 5553 5460 5879 1779 4654
2741,5258 640 2917 2167 5489 261 2556 5466 5644 76 3013 283 2080 123 5553 3532 2820 1539 1544 6651
2742,3607 2556 457 3526 5812 596 3410 5705 1138 1940 4313 5490 5340 531 3326 1682 6291 832 5640 4572
2743,6464 6624 3995 5252 1418 5340 5778 2557 1554 2228 4796 262 665 1339 3316 6219 814 4200 5469 2835
2744,3970 5474 403 6155 1949 457 5258 868 6810 3236 5469 5466 4200 2798 5532 1458 812 5766 4936 828
2745,1602 4312 3930 51 340 955 5258 5069 4200 2557 6180 2499 6624 6684 3410 2555 3013 5705 5065 6843
2746,2628 3125 5413 1503 5609 2295 4023 5323 4936 1968 3460 6202 2556 6530 91 596 2781 4780 5022 2329
2747,2921 2167 3824 955 5442 2539 1779 6054 4800 2499 4200 5069 5705 4720 3607 5466 6180 1458 2046 1129
2748,3436 457 5723 5965 2438 1940 479 3666 3621 1696 6846 868 1252 2574 4633 3713 4709 5326 6771 4172
2749,4270 3621 1146 123 3506 6802 146 1567 4351 3445 1983 4572 6005 2539 4200 868 1621 5076 1339 622
2750,2557 2167 457 1373 1643 868 1602 3410 1294 1168 2093 3824 5252 6624 5073 4709 4572 4200 187 2228
2751,4373 6532 479 412 3604 6624 3236 5690 2168 6281 4200 3588 4147 5778 6126 1621 5065 5252 2399 956
2752,4414 6377 3875 2194 3218 2298 372 2745 6698 1458 3236 4593 2557 3602 3975 5766 5369 69 3311 2108
2753,5258 4533 4264 6551 2556 6158 2080 4338 536 4981 1257 4291 777 1940 6235 5957 5335 5428 4484 3445
2754,1700 3410 1588 6018 5469 6704 5231 6624 5532 2803 6095 2556 5369 563 5766 6584 1374 3198 6330 3434
2755,5965 1038 4709 4480 4023 5337 2167 4147 5223 2917 3506 4270 5644 3607 5723 5630 6730 2556 57 5766
2756,1469 4351 1651 5426 4592 5696 5442 5466 414 4704 6739 4478 6752 1062 2557 2167 495 6033 5073 6235
2757,1656 4032 3604 4312 2628 3434 2152 5961 428 2557 551 4912 412 1930 457 4789 1651 2083 1804 868
2758,6158 4912 4291 1610 1073 5442 201 6624 1544 2505 5258 2556 4029 4180 6330 4066 2557 1183 3512 3989
2759,2527 3000 536 4180 4554 291 3427 3244 111 2886 2148 1940 6271 2556 5415 5252 657 1909 823 3325
2760,5961 4023 955 3621 1373 5532 3666 6592 3373 3496 5323 2557 3269 1887 5830 6637 6165 1339 601 457
2761,2556 4633 479 1940 6287 2167 1610 1373 3010 4848 5532 665 5326 4709 5340 2529 4270 6771 4570 3441
2762,3857 89 1544 2871 806 5241 4291 6666 640 3506 4029 4640 4545 6892 4487 5662 5502 975 1116 5010
2763,2093 4572 5744 5532 1038 5337 4570 4023 1887 5012 1278 5830 6654 3532 1653 2557 2574 4709 2720 4190
2764,1503 6651 2727 5457 6050 5076 2356 6771 1418 479 5640 4291 2556 6363 4023 4570 457 942 1539 3385
2765,1682 5258 5766 5965 5022 4291 2917 4484 6758 2574 2927 6357 275 4775 5489 5705 2363 4835 2556 2542
2766,258 3040 6518 2232 2835 6050 479 6464 3576 2873 1418 640 966 4103 6561 5025 6174 1974 4317 2226
2767,5069 236 5460 6651 351 1458 4484 2779 2105 3804 3602 5442 6018 2199 640 5792 4291 868 4180 3206
2768,6624 4989 1196 5469 1458 1700 4195 3512 4200 2557 5011 2255 457 2481 5326 6382 5069 355 6180 1830
2769,3496 2369 955 4291 5466 2050 4545 5666 3824 5761 2324 1447 4709 2556 640 3777 2587 2796 3795 1452
2770,1252 3410 3607 999 1488 3621 1700 2226 4835 6312 5063 3873 4312 6551 1009 282 5489 1403 6685 2399
2771,1052 3602 1497 1356 5971 262 291 2556 1539 3410 457 868 4264 814 5469 3236 6425 5037 4945 355
2772,594 3617 6561 2652 3040 3180 788 6454 4012 4161 5696 536 1062 2226 54 3300 2228 3607 1168 2329
2773,2556 5965 814 1339 3410 2798 6624 372 262 4572 1013 3180 5941 3621 3373 4313 6330 459 5340 1051
2774,4408 2835 6271 4709 2369 4533 2228 955 5532 1347 4247 3506 3244 823 2974 4545 6802 1610 4813 4472
2775,4103 4685 6098 6377 5230 5854 1716 2406 2228 4414 4534 4255 1610 6758 2869 479 2545 1825 4901 2796
2776,6666 4864 891 4640 449 6196 871 2255 3316 1700 1574 4835 20 3290 4342 1699 4200 6050 4272 4532
2777,6635 4238 5335 3218 381 2228 3918 1552 6666 3954 4593 1729 2266 5950 4151 3020 402 69 5365 6698
2778,5258 2703 6624 3512 3607 3707 1015 1554 4709 5076 4351 2252 3410 3434 999 3000 51 2148 4048 6316
2779,4408 5023 5961 4554 4534 4709 2209 1373 3316 291 1073 640 536 2886 3206 479 3777 355 5323 1217
2780,3824 2556 6624 640 814 5553 123 4200 2080 601 1791 2455 6626 1621 2093 1373 1958 1339 2628 2539
2781,6796 6431 6810 5790 1051 1057 5941 1488 1569 1565 3460 2251 1735 5169 112 3410 6457 5971 6359 5203
2782,1426 5766 2152 3516 4200 3410 3460 3142 6935 6316 3373 84 2556 4936 5474 1949 5460 495 5553 4312
2783,1700 5252 2917 2556 5532 4312 2341 5076 3622 1373 2557 2653 1418 4848 4313 4302 112 3373 187 1252
2784,3410 1949 3516 3970 5407 2105 3125 1940 4989 6050 1051 3040 625 6271 4414 5230 4247 4057 2985 5469
2785,314 1038 4572 479 3180 4300 6236 4634 6284 2917 868 92 132 6651 817 1245 4633 2731 1373 3512
2786,193 4685 6034 1193 5292 6190 2228 1458 4691 106 5746 4813 4302 4179 457 2154 479 594 2178 6077
2787,4032 1700 5387 868 3607 4312 1073 2556 5766 4813 3236 5705 4029 5356 457 3602 4720 6454 3740 5861
2788,132 2798 1210 5544 6284 4489 6185 1158 3142 5671 6190 4783 6378 5474 2308 1326 3412 4253 2556 2629
2789,5426 6449 2167 4877 2093 2955 2970 814 1403 5369 5744 3506 2080 2600 2104 2399 6532 2542 5762 5500
2790,5258 2556 4200 2557 1339 3410 457 1983 3236 868 6624 4291 5979 372 531 5941 6771 1554 1418 3373
2791,3040 6454 4877 457 2167 479 809 2226 414 966 815 1655 5469 1374 4977 814 5428 6005 1729 3057
2792,1407 5408 3713 2557 3410 457 2438 2356 372 4833 4572 6926 4514 4270 5326 3385 814 4544 2455 3201
2793,5966 479 6630 5408 1709 2985 6846 4291 3326 2061 3385 2601 5340 6704 3373 4709 1339 4572 262 579
2794,2321 1602 5532 4545 3496 355 2556 4514 1503 2329 1940 868 2628 1294 6506 2345 3441 291 814 1958
2795,4342 5460 1143 3411 6415 662 3765 6330 4220 972 2152 6363 4613 6219 3537 5063 6843 1302 6666 3472
2796,3110 3512 6846 1850 1940 146 4080 112 1418 1791 4572 5167 5340 2024 4625 1052 4023 2101 5252 1057
2797,3607 4484 5369 5766 424 2556 868 2557 5390 2150 6882 767 1373 4800 5690 3135 955 2829 4425 5407
2798,2904 1445 2167 2438 1958 3013 868 5489 1791 596 1985 1373 457 5258 6516 290 5314 811 283 2080
2799,5815 2628 5863 6935 3875 106 3977 814 2167 3285 5746 625 2539 2998 427 5122 1366 2758 4486 3074
2800,3607 1940 2917 2115 3666 6730 4172 2556 2005 868 4480 5337 5323 5223 6165 2574 146 1791 5671 5205
2801,1051 5169 6796 1554 1644 3410 1569 5025 6158 1339 531 4439 1057 2539 6431 3316 6050 5340 4291 2356
2802,169 1960 6133 6519 3607 5766 552 2188 868 5919 2835 1339 2556 1373 4489 5910 6378 3410 4313 479
2803,4972 1294 2105 2975 2397 4552 4691 2904 1445 3824 3487 283 3962 3285 1252 1135 6802 4561 4172 4855
2804,6158 4373 1146 5218 3236 3726 2779 4640 6018 4291 146 4633 3256 325 201 5847 531 1458 6330 479
2805,5258 868 2088 966 4691 5956 4405 6098 1983 1497 495 6411 457 4484 6190 3040 242 4264 1399 2194
2806,86 536 2369 4554 3325 262 5662 4709 868 5407 6619 479 291 4023 4500 355 2050 3316 2527 3410
2807,4533 2557 5640 5231 1791 5854 4709 457 3410 3373 5469 372 2438 5340 1912 5723 4200 3236 5076 2356
2808,4783 3607 6133 817 1210 5460 479 6519 1418 1158 1494 3236 4200 261 2556 6212 2152 169 5469 2844
2809,1210 817 3607 2731 1294 3617 2188 4291 1062 4161 1458 3506 4633 832 2776 5723 6033 1073 3180 4545
2810,4045 1602 4200 4048 4312 2556 2152 1494 4220 5356 3373 5063 3739 1339 222 6316 6684 479 5225 44
2811,2226 2808 1458 412 5466 3602 5849 868 3269 2556 4486 4291 457 6935 3526 2399 6810 5961 5792 1546
2812,1294 4533 3410 336 262 1106 3325 187 531 4291 4103 3265 6624 3713 3000 5025 1451 6646 2556 3057
2813,5252 4045 336 4532 891 4032 4835 2024 1294 2891 2232 1696 479 665 2848 4195 5063 5065 1800 871
2814,2228 6377 955 1994 5965 1940 2657 4709 3602 2077 291 3621 3754 5666 2369 5710 6781 3135 3975 2415
2815,4312 6054 4532 2871 891 5532 1073 6073 4925 1554 3173 407 5879 4833 457 5854 4613 4023 125 1494
2816,4789 2093 2557 596 1791 3819 2341 1983 1568 1168 2228 955 5830 5284 457 1958 6872 1696 2195 6131
2817,169 4300 4634 5544 5390 935 2093 1989 3607 2703 2150 2473 6519 3767 1329 4489 1373 424 3373 1294
2818,1252 6329 1402 4877 1940 559 2093 5117 2628 236 6353 3676 1610 4572 1375 1403 4813 3441 2251 479
2819,1252 3300 5122 4709 5919 5323 4459 817 457 12 2228 132 5785 1245 2731 2397 6492 5407 6519 6624
2820,3040 414 1940 5489 1458 457 5457 6243 1252 6730 1339 5766 4709 2397 2574 4728 4813 3641 2904 1791
2821,3607 4312 4720 5766 6561 2438 6810 2556 5510 227 6077 4484 868 4264 5961 6293 5329 4302 3103 3013
2822,6796 3812 6562 6584 3930 6353 5169 2779 4342 4604 2183 5340 831 5211 3236 1554 4532 4912 5941 3824
2823,6158 5213 2152 3637 2168 2104 5609 1968 2779 814 2556 5241 2659 6843 891 6666 5356 1254 1468 6415
2824,3436 3055 1560 4709 5965 3824 2970 5457 4572 6357 4172 1307 2005 4191 1135 2927 917 1220 5827 1447
2825,2628 515 1940 4864 4877 6624 1038 459 4023 1183 6330 2653 5609 3049 355 6513 4316 5553 5469 1294
2826,3373 918 1196 5766 5469 1094 4484 3280 4989 169 2188 6133 5706 314 2731 3787 1245 817 4728 3410
2827,457 336 3604 1418 5340 2438 6025 372 3236 5469 6330 5326 3458 2556 531 6054 5977 3316 1554 4554
2828,3434 5650 4120 3019 4272 2960 236 5705 2040 3799 44 6920 4714 6131 3874 200 3114 5284 6310 2779
2829,4912 2632 479 531 5941 6316 1895 5460 1329 4291 6050 1106 4180 44 5356 3252 2459 3873 2556 4570
2830,1700 4813 4877 3631 4704 1651 6173 1602 5490 3300 2273 5238 5048 6033 6797 1668 6647 193 1168 2088
2831,3551 4592 3487 1644 5746 1469 3560 5077 5812 640 4298 5965 1257 5081 3074 5532 1656 6516 1366 4023
2832,4180 1294 4545 86 479 2527 3410 1168 1940 5469 3740 3244 5705 6287 4269 4066 4796 1073 3066 2557
2833,132 1716 5854 3300 2154 2167 3316 4572 4936 5671 5037 6873 5744 3617 6771 5969 3460 112 5076 3373
2834,5076 86 2871 6704 3256 3462 4418 355 1073 6271 1182 5609 3567 3537 6635 6372 4709 4103 531 561
2835,6034 1458 479 2324 6330 4835 1497 3236 262 4848 5466 3316 1339 4313 2167 3966 1418 4912 1294 2557
2836,918 3607 868 86 5636 5469 6077 4408 6313 4180 531 4291 6666 2557 1044 6353 6771 3812 536 1214
2837,5394 4291 3236 6431 1602 814 4864 2255 2152 3765 2871 6472 1389 20 3040 3208 4625 4460 200 187
2838,132 1960 1458 6519 169 5857 5919 6284 119 3526 6935 1098 3300 4450 5671 6185 4783 3516 2798 5474
2839,2226 4414 3824 5671 3201 2369 3602 291 559 2557 6810 4302 2241 2228 3607 5969 5394 1373 1458 1724
2840,1963 2527 4554 4896 6619 355 5710 5407 6258 5662 832 5460 2886 4486 3325 4685 3316 2412 3807 5506
2841,3516 3441 2016 621 4727 4051 2556 1949 5356 6627 6776 2955 3622 814 403 2917 2154 6758 5466 6158
2842,3607 6377 3496 2556 571 5230 479 5407 2397 2557 5642 5766 5335 6624 1294 4533 5961 372 5469 810
2843,5258 5387 955 86 6377 479 1339 2167 4200 5340 4103 140 2399 457 3551 3105 6584 2557 5956 5167
2844,492 1588 6158 2871 2004 3441 3290 3201 4316 4200 4947 20 6846 1736 4082 984 5010 3726 3535 434
2845,2059 5690 6431 4484 1073 4835 5442 3070 2167 6958 3410 6954 3316 5369 5941 6892 1035 2848 3602 1418
2846,5073 2232 3208 2539 868 272 5532 5167 881 5025 4200 3765 5340 6771 4704 814 1974 5469 2844 2557
2847,2653 187 479 1920 531 6624 2557 3000 5167 5025 4476 4251 428 1038 457 4625 1418 5830 2167 355
2848,5489 457 2556 4709 4877 3602 3707 814 2228 6219 6730 2557 4572 6624 1168 2904 1252 5323 2329 3714
2849,6530 6190 729 3460 6457 3604 1373 6155 868 4936 531 6935 3607 5340 6707 1458 3516 3236 6287 112
2850,457 2083 1503 5609 2397 515 4877 3824 4351 3656 1393 479 5766 4270 2093 4860 2557 4291 2591 112
2851,1373 6382 2226 6561 3604 479 6562 1554 1974 4200 2233 3013 3966 814 3000 3265 3525 5326 1920 6313
2852,2399 6353 918 4405 2779 4608 205 5690 5466 5806 2233 1339 255 2556 868 5369 2397 814 5740 4484
2853,3713 3256 5854 5356 412 531 210 5690 4180 4714 3236 665 2438 2183 6666 6624 5340 3702 3765 5609
2854,1796 2772 5252 1641 5696 6647 3325 1428 956 1294 4728 3040 3410 5073 6619 624 4784 6739 665 6646
2855,3236 5466 479 6243 428 531 5064 1364 1696 2779 2252 6965 2848 1418 5069 3105 5469 6645 891 4029
2856,2703 2472 5394 3201 559 5442 1143 4925 2556 4012 6584 2390 5469 457 3236 5356 5690 972 1539 536
2857,314 6133 6645 1960 817 262 5469 3989 132 3410 6562 5941 2059 4532 2779 3426 531 457 935 2645
2858,2880 868 74 1458 4709 4086 5766 2557 596 2110 3410 6637 457 5323 3666 4302 6810 3236 3266 2167
2859,6353 942 1791 5394 5827 6518 6635 2252 1375 5489 5076 2455 729 6796 1691 479 3285 2321 3236 43
2860,4045 6158 4484 4720 5065 158 5218 3707 6651 2779 6666 3411 5561 5879 2829 4970 637 891 3567 1476
2861,2917 457 1038 479 1168 2228 1610 2151 3441 3201 2557 1294 6771 4045 3933 313 1339 6624 5857 5469
2862,3713 1554 6584 2556 457 3410 5340 4313 5469 5326 417 6635 3325 5489 2356 3236 531 5167 5458 3666
2863,3604 6271 4720 5252 2232 5662 2835 3875 3180 3410 4500 1171 1013 3000 3325 2438 6961 5857 6530 4180
2864,6271 4554 3765 550 291 355 2050 3316 201 2228 1106 479 6431 3427 1183 5469 4247 3325 4912 6584
2865,6330 3512 3765 6262 5460 6562 200 2472 531 3410 222 6229 3702 4604 1399 3203 428 4279 6584 5847
2866,5218 1038 1373 4864 3441 3316 531 625 2356 4534 2653 146 366 1051 355 6219 5169 6666 187 1339
2867,2880 6313 3740 6243 2417 1702 4570 1940 956 1871 4709 3535 2005 6771 3325 6229 4796 111 3805 106
2868,3857 6018 2628 5337 559 43 3621 2167 1469 2869 3042 3602 1804 1182 1038 697 5723 3258 5640 5323
2869,4103 86 4032 3656 4180 5335 6377 1339 536 479 868 4291 3607 3410 3795 5950 3622 4195 3325 372
2870,955 2776 1168 424 596 2228 1621 2986 1339 457 1940 4231 3707 3445 3496 1602 2110 1943 5640 1958
2871,5076 3512 3236 1651 403 4029 6158 2295 868 4841 2556 1644 2628 5474 531 1041 3506 5498 459 1339
2872,1407 5854 4080 3604 2556 4313 868 3607 4625 6771 3236 1451 5025 372 2232 6378 3000 536 6287 1339
2873,1252 5076 881 1848 479 1051 1418 2628 459 3537 6796 2167 4103 3265 1106 1800 4291 1503 4625 5446
2874,868 4709 3977 242 4238 1257 4608 5490 4896 6955 2252 2050 291 6802 6098 1373 4414 625 5710 2142
2875,1407 891 1294 5025 1038 1403 355 814 956 3325 5469 3316 2560 1106 868 6666 531 6771 1974 4347
2876,1252 6013 4298 2399 1940 3656 5532 3622 479 4291 2776 457 5469 351 1999 2329 3236 1696 2557 2294
2877,2399 3487 2891 4835 4029 4877 4270 2438 5356 2168 6624 4866 6330 6064 5076 2829 814 2036 3151 5295
2878,4480 5323 2509 1467 4813 5223 531 1373 1554 3236 5167 2329 268 5337 5469 5340 5504 2557 5644 4313
2879,2456 6190 1458 955 3970 5766 4709 6810 5835 1013 868 3516 343 4370 6935 3977 5474 2556 6125 2725
2880,3666 868 1373 2162 6966 5672 4231 1940 479 2557 2574 5490 596 4572 4200 1294 283 4709 4172 814
2881,4264 4813 1602 2556 1252 2093 1610 1940 2871 283 2176 6624 3621 262 1958 4513 5814 3666 2574 814
2882,4255 1458 4545 1211 1131 5407 3977 2077 5766 4293 2796 696 5863 2050 1539 4877 5857 6620 4291 5329
2883,4414 3258 2341 4709 1458 3180 868 4654 2798 5029 1983 5766 1887 4316 2228 1691 6730 4200 4351 2681
2884,2167 25 5644 1168 5981 4480 1097 1217 755 5630 5640 3410 1467 3300 1294 2557 3057 6832 814 5469
2885,4450 5671 5766 5410 3 5969 3516 3300 602 2556 1940 41 6098 2101 146 4478 4709 119 4302 227
2886,3676 5815 1252 3512 2438 4220 4878 4291 5064 729 2115 3326 4048 1073 2873 4759 5294 4023 1418 4864
2887,2556 1940 5407 5587 4023 287 4238 2329 3631 2574 4533 5642 291 5323 5981 3975 1373 4172 4264 4291
2888,1294 3607 5073 3300 1940 4977 6561 3410 3373 3269 966 414 5614 2557 3526 2645 200 1339 5252 3236
2889,6158 4835 125 2152 6054 5167 2556 4200 3765 5854 4912 1974 1608 5169 3000 2803 5898 6330 891 210
2890,5469 4342 4045 4291 4720 3236 2628 6316 891 3602 3621 2152 479 2880 2251 4484 6054 1418 5356 1494
2891,6098 5857 1940 4486 6372 4996 5863 1503 3850 1131 5825 5323 6332 2194 1399 3496 5981 3506 3666 5407
2892,5544 3070 3607 6519 4080 4347 2727 1554 5169 5672 4894 5446 3413 531 5766 1210 3785 4572 817 5167
2893,5269 6561 625 2228 6464 6377 4534 5356 3410 6627 5469 814 2405 4180 495 5326 2369 5778 262 4272
2894,1850 2779 4720 5466 4291 1791 640 3410 5460 6624 2556 4570 1106 3236 3028 4815 1159 4029 2080 4200
2895,817 4634 92 596 5544 412 2556 3607 2986 5965 3824 2628 4480 3286 4172 5644 1791 4877 4578 4231
